,Unnamed: 0,Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent,Unnamed: 9,Gender
441,441,montgomerycheyenne@hotmail.com,"1812 Sandra Shoal Apt. 350
Amandamouth, SC 87794-1628",FireBrick,32.53677489754807,11.12136606050941,36.97937237345656,4.129254688094536,510.5394216996283,,M
442,442,martinkristi@sanchez-coleman.com,"PSC 1893, Box 7023
APO AA 73445",Lime,34.08366330162949,8.668349517101323,35.90675636579306,2.252445963380842,308.5277465580334,,F
443,443,jefferycampbell@gmail.com,"381 Ashley Locks Suite 366
North Migueltown, TX 09795-0494",GreenYellow,33.02502013857587,12.50421980767525,37.64583878801402,4.051382465375181,561.5165319790891,,M
444,444,webertom@phelps.com,"189 Crawford Hill Apt. 746
New Madison, WV 14108-4333",DarkOrchid,31.26810421075072,12.13250911164154,35.4567981489283,3.072076141486883,423.4705331738239,,M
445,445,aschmidt@johnson.biz,"Unit 1743 Box 8085
DPO AE 47693-8164",Blue,32.21292383005795,11.73299146158808,35.63395394740078,4.331863026751083,513.1531118530668,,M
446,446,lisadelgado@gmail.com,"57993 Jennifer Unions Suite 685
Emilyville, OK 53366-2375",Olive,33.49950610067555,11.94659088498175,36.48632507239341,3.937862643180167,529.1945188649573,,F
447,447,sharongraves@yahoo.com,"73098 Ronald Port
Cliffordborough, MO 37479-9244",Wheat,32.90485366735398,12.55610761693817,37.80550943244919,0.2699010899842742,314.4385182951061,,F
448,448,flevine@gmail.com,"5292 Melanie Crescent Apt. 064
Fischerborough, NV 85721-5045",AliceBlue,32.20465464567852,12.4807015171182,37.68028760836798,3.27946626006561,478.5842860083426,,F
449,449,rskinner@johnson-jefferson.com,"24725 Neal Lock
Cynthiaville, NY 51578",OliveDrab,32.67515450844823,12.59419406619111,37.68387537364701,2.571777835477658,444.5821649786528,,M
450,450,kiarakim@harris.org,"1502 Gonzalez Throughway
Kathrynchester, FM 86014-7194",Linen,32.99838766242905,10.9468419395869,37.64780805527063,3.826030617537513,475.0154070877503,,F
451,451,rachelrodriguez@lara-waters.com,"35466 Tommy Stream
Port Daniellemouth, KS 68863-6330",LightSlateGray,33.9431185791017,11.48419869378604,36.83936583281821,2.402453833414224,436.7205558562188,,F
452,452,dbrown@gmail.com,"76666 Kathy Locks
Port Susan, ME 64335",Indigo,33.55210836340867,11.12087086712378,36.80837605948795,4.02781384191709,521.1953105318003,,M
453,453,mary45@gmail.com,"33213 Tanner Knolls Apt. 519
Whiteborough, OR 37119-7790",Lime,33.67683086814267,10.97139243087549,37.72236711094261,3.629339915268192,478.1830597118797,,F
454,454,marcusleach@floyd.org,"Unit 3998 Box 4348
DPO AA 37629",SteelBlue,32.64194636558817,11.5889485797125,36.32214091690131,3.189609941879746,432.4811685570177,,M
455,455,lmunoz@yahoo.com,"2100 Austin Camp Apt. 943
Anthonymouth, WV 24243-3781",Olive,33.42121218172261,10.70664152130775,35.76615350038372,3.393975043434297,438.3037078464297,,M
456,456,dvasquez@wiley.com,"967 Chloe Springs Suite 554
Lake Ashley, GA 03230",HoneyDew,32.76707608122926,11.07625934092972,34.77975050203264,2.574948470025072,388.9405487921943,,M
457,457,dylanmartin@hotmail.com,"42644 Helen Keys Apt. 103
Jessicahaven, KS 89406-1960",MidnightBlue,33.11995442833815,12.9532625421918,37.03427958207978,3.472021380034378,534.7714849461672,,M
458,458,xkaufman@gmail.com,"02342 Melissa Islands
Smithhaven, KS 68335",DarkViolet,35.37187609232446,10.57246660010612,36.86218334634355,4.198349060814376,537.9157529213054,,F
459,459,jasonhensley@yahoo.com,"97262 Brian Skyway
Lake Marissa, GU 96859",Sienna,33.9760825800378,11.65803681422413,37.42527868006791,2.086348146609663,407.8763782204976,,M
460,460,gstrong@hotmail.com,"7875 Landry Road Apt. 947
Brownshire, NC 10074-7735",Pink,34.03416353106073,13.59251265794629,36.83865678634849,3.605933917733071,618.8459704239658,,F
461,461,arnoldsamuel@wilson.com,"949 Tapia Viaduct
Martinezfurt, CT 79271-8205",LightSkyBlue,32.77049215854934,11.371767361249,35.26149811626243,4.034386130357466,502.7710745654961,,M
462,462,scottrose@yahoo.com,"50639 Sarah Isle Apt. 268
Yangmouth, MO 05540",SaddleBrown,33.50381038174352,11.23341495354092,37.21115258135112,2.320550249888456,397.420584096457,,M
463,463,salazarkaren@hotmail.com,"51173 Burton Wall Apt. 417
Prestonville, NY 37002",SteelBlue,31.87455169458537,10.29035076505648,36.92976156170339,3.491093337009152,392.2852442462675,,F
464,464,susanibarra@yahoo.com,"426 Scott Radial Apt. 065
Abigailstad, MS 16590-2222",Thistle,32.53323998265473,14.12178383925532,38.40632901011416,5.320093863780987,689.2356997616951,,F
465,465,nhenry@hotmail.com,"3874 Harper Plaza
North Nancy, ME 96802-9462",BlanchedAlmond,34.85131416586477,12.41554196333362,37.67232248424959,3.130538462464844,543.1326262891694,,M
466,466,millerrachel@gallagher-nichols.com,"Unit 4742 Box 9517
DPO AE 67219-3123",Turquoise,34.21146128149797,10.77024891744336,34.64980004740713,4.985204970864011,577.7360248512277,,F
467,467,garciakevin@gmail.com,"845 Colleen Ways
Lake Matthewview, VT 65340-3159",Orange,33.45961931752967,12.66439052473516,36.36684324701071,1.726962043188511,436.5807403475482,,M
468,468,philliproberson@yahoo.com,"Unit 0373 Box 8981
DPO AA 89902",Beige,34.20053940931898,12.66780887538727,37.48704924855169,3.701622286914234,553.9946735912697,,M
469,469,kstafford@estes-nguyen.com,"PSC 4856, Box 1297
APO AA 17032-7944",YellowGreen,31.16950679871159,13.97018107413045,36.67395273856423,1.785173944887964,427.3565308022928,,F
470,470,kennethperry@bowen.org,"272 Frederick Lodge
East Andrew, FL 07414",SlateGray,32.51819681399925,11.50925345352504,36.59928908739349,3.022675759862659,424.7287739291025,,F
471,471,prussell@lopez.com,"9985 Wolf Pass
Brandimouth, CA 63346",Bisque,34.52301962071633,11.40577045014106,36.37827101319427,4.041244969129275,541.0498309594356,,M
472,472,mosleyjacob@yahoo.com,"PSC 1790, Box 8872
APO AE 01821-4769",Orange,33.66599032199544,12.26371767603436,38.86023443032663,3.13952693504287,469.3831461723611,,M
473,473,rhaas@yahoo.com,"4502 Jennifer Prairie Suite 029
Lake Jesse, LA 02328-3633",DimGray,31.60983957338964,12.71070130045925,36.16646339192148,2.562818810803233,444.5455496511082,,F
474,474,antonioharris@hotmail.com,"4307 Nicholas Drive Apt. 259
Ramirezberg, AS 59832",MediumBlue,33.70088553901973,13.47157767194892,37.0716431982524,2.379076496891539,492.5568337004771,,M
475,475,austinthomas@gmail.com,"5855 Gross Burgs Suite 169
Ballland, AS 98525",AntiqueWhite,33.81173340621725,11.18680871864379,36.29889307823573,4.301996499354755,535.3216100850124,,M
476,476,bethsullivan@reed.net,"80500 Mary Corners Apt. 225
Wallsville, ME 80526",Beige,34.33667722314705,11.24681260601158,38.68258378408295,2.094761669007485,408.9583359406166,,F
477,477,ncummings@yahoo.com,"344 Jessica Stravenue
New Brian, MA 04730-6761",Beige,31.06132515671613,12.35763810720901,36.16604163340145,4.089330841235956,487.5554580579016,,M
478,478,hking@hotmail.com,"85181 Christian Courts Suite 758
Larryfurt, MS 38722-6766",PeachPuff,33.06976829928679,11.7643259586582,36.87502580891776,3.51605101747183,487.6462317438417,,F
479,479,annstone@hotmail.com,"543 Reynolds Burg
Melindaberg, KY 46631",LightPink,34.60624245261783,11.76188380368175,38.12651979793058,1.820810618152443,402.1671222237256,,F
480,480,christopher44@hotmail.com,"549 Anna Avenue
Port Laura, CA 76209-9339",WhiteSmoke,34.23824191192028,11.55030011086593,35.76932963050029,4.183143661726128,551.0230017027826,,M
481,481,autumn88@mendoza-mills.com,"214 Obrien Lakes Suite 572
South Jeremy, KS 52867-7617",MediumOrchid,32.04781463313985,12.4826699249705,35.53602453030415,3.393902788069372,497.3895577588434,,M
482,482,dhudson@ramos.net,"5661 Grant Centers
Stevensfurt, CT 53959",Olive,30.97167564388777,11.7313642940774,36.07455114016891,4.426364080529313,494.6386097568927,,F
483,483,egomez@hotmail.com,"768 Riley Pine Apt. 624
Kellymouth, OK 98992-3108",MistyRose,33.60685082311888,12.21407374586628,37.19842782272598,2.905238361446573,479.2474167840931,,F
484,484,kimberlyruiz@smith-gordon.com,"503 Adams Pines Apt. 638
North Ashleyside, AZ 34687-6128",DarkRed,33.44812500934655,11.90375668253594,36.87454360467994,2.782757828499416,462.6565189347133,,F
485,485,mooremichelle@logan.com,"07813 Randy Point
Lake Thomasberg, MO 06013-9920",Pink,33.36938093820547,12.22248394189373,36.35523488364423,3.447017792790689,515.5024796636585,,F
486,486,aaron22@gmail.com,"38678 Sean Drive Suite 293
Karentown, IA 78306-2717",DarkGray,33.45229528019031,12.00591637075617,36.53409567089256,4.712233578509766,576.4776071703129,,M
487,487,michelleshepherd@price.com,"6820 Erica Vista Apt. 418
Brightside, IA 50639",Orchid,32.90469244491627,11.91374515283876,36.05864760322049,1.228112423414423,357.8579836052193,,F
488,488,zscott@wright.com,"9909 Hoffman Ranch Suite 195
Scotthaven, SC 53575",PeachPuff,35.63085386109822,12.12540196794438,38.18776368086846,4.019051426800219,597.7398788791847,,M
489,489,tracy79@wheeler.net,"513 Moore Crescent Apt. 416
Amandaberg, GU 03655-2219",Magenta,32.2463499961189,11.30555143041474,37.13312675937632,1.707389728675731,327.3779525896521,,F
490,490,brian28@sanchez.org,"7446 Mary Ferry
Lake Sherryfurt, GA 49066-0207",GhostWhite,34.69559119111866,11.60899707087546,37.68487727530606,3.163091931073757,510.4013884525048,,M
491,491,leonardhancock@hotmail.com,"64147 Alexander Station Apt. 474
East Jasonview, MN 83788",SeaShell,34.34392190842758,11.69305819707265,36.81293412550146,3.447092896136896,510.5014784747974,,M
492,492,davidsonkathleen@gmail.com,"70128 Zimmerman Overpass
Robertsshire, VA 59860",DarkBlue,33.68093694960616,11.20156988468447,37.83544772741218,2.208813678005546,403.8195198321978,,M
493,493,nathan84@lowery.net,"01242 Stephanie Ways Suite 003
Churchville, MO 35617",MediumSeaGreen,32.06091439841006,12.62543264205395,35.53914242750508,5.412357839551379,627.603318713015,,M
494,494,kellydeborah@chan.biz,"354 Sanchez Wall Suite 884
Juliabury, VI 39735",DarkTurquoise,33.43109710248714,13.35063168445937,37.96597162275134,2.768851943263104,510.661792219672,,F
495,495,lewisjessica@craig-evans.com,"4483 Jones Motorway Suite 872
Lake Jamiefurt, UT 75292",Tan,33.23765998436727,13.5661596130876,36.4179847963968,3.746572973103466,573.8474377162277,,F
496,496,katrina56@gmail.com,"172 Owen Divide Suite 497
West Richard, CA 19320",PaleVioletRed,34.70252897286158,11.69573629348133,37.1902677104526,3.576525915259464,529.0490041294304,,F
497,497,dale88@hotmail.com,"0787 Andrews Ranch Apt. 633
South Chadburgh, TN 56128",Cornsilk,32.64677668060689,11.49940906100208,38.33257633196044,4.958264472618698,551.6201454762476,,M
498,498,cwilson@hotmail.com,"680 Jennifer Lodge Apt. 808
Brendachester, TX 05000-5873",Teal,33.32250105130547,12.39142299111832,36.84008572976701,2.336484668112853,456.469510066298,,M
499,499,hannahwilson@davidson.com,"49791 Rachel Heights Apt. 898
East Drewborough, OR 55919-9528",DarkMagenta,33.71598091844986,12.41880832475391,35.77101619161296,2.735159567082275,497.7786422156802,,F
